measure,metric,user_id,value
diversity,base,27776677,0.20782912929373376
diversity,base,46460991,0.21687288715305103
diversity,base,25127732,0.21253022896159432
diversity,base,38804396,0.3219540877121455
diversity,base,6985948,0.2502168201541886
diversity,base,39515158,0.285533738223679
diversity,base,29990622,0.33223515697936407
diversity,base,9550271,0.18779753454874287
diversity,base,17512081,0.1256550480688466
diversity,base,47954728,0.25732865616579725
diversity,base,27372050,0.17799764196109394
diversity,base,26450689,0.2600355881992359
diversity,base,9586159,0.26104269143617104
diversity,base,4558523,0.23183608573593711
diversity,base,47192660,0.18322154925482967
diversity,base,7817683,0.20675012544126775
diversity,base,5681334,0.24617070503990562
diversity,base,3634378,0.310115610028265
diversity,base,46835355,0.23707704307903285
diversity,base,34205827,0.1522916090185087
diversity,base,21252303,0.23430346772303082
diversity,base,12861555,0.19237847626556967
diversity,base,41615624,0.28700584374451543
diversity,base,46040367,0.1670645834016004
diversity,base,32466262,0.18086372903890052
diversity,base,47870594,0.2286498040258595
diversity,base,2113635,0.23933636948427453
diversity,base,35450059,0.32241685621775956
diversity,base,45953740,0.16545980653716733
diversity,base,48240343,0.1912552846261561
diversity,base,48781733,0.24956505382637775
diversity,base,20753688,0.253834549612976
diversity,base,5633273,0.20394767481038917
diversity,base,20535240,0.16778425552242546
diversity,base,1039355,0.27093742061823284
diversity,base,39901284,0.30724858696172963
diversity,base,47308614,0.15163606596822365
diversity,base,49426303,0.34179725440519443
diversity,base,5420627,0.24016759596213702
diversity,base,46137514,0.35846184598860403
diversity,base,4190557,0.2814559508034752
diversity,base,48073476,0.12516897445793837
diversity,base,5393182,0.31395400337481405
diversity,base,39254756,0.2736548213933443
diversity,base,28492763,0.27789020964998357
diversity,base,36724269,0.24347968048031043
diversity,base,47963207,0.2457649267995274
diversity,base,16961802,0.32568922922772087
diversity,base,38353142,0.23507907267148034
diversity,base,37816968,0.24077005080946884
diversity,base,45360006,0.31458912609219575
diversity,base,48743011,0.2947528343316738
diversity,base,21371014,0.2927646218128117
diversity,base,17144925,0.26925099098451516
diversity,base,47477339,0.14445120015834456
diversity,base,29489577,0.310892959036254
diversity,base,46980282,0.19799379871162176
diversity,base,49422141,0.173991964197694
diversity,base,46074356,0.15717686256293317
diversity,base,11299577,0.24465717525367295
diversity,base,37268422,0.21225413995216885
diversity,base,13185247,0.33511648508623754
diversity,base,47133309,0.3316301284381915
diversity,base,49644033,0.22696782729852089
diversity,base,49694332,0.3084720379464564
diversity,base,8897499,0.1640200898819292
diversity,base,42327228,0.2873267258914729
diversity,base,15982962,0.3308916356037553
diversity,base,28689531,0.21002655699209086
diversity,base,48963281,0.24746610371732408
diversity,base,36850886,0.2625068305104645
diversity,base,22764842,0.23068655517533992
diversity,base,46025263,0.32060139877577853
diversity,base,3273965,0.2529886135905115
diversity,base,4388526,0.2858081184214972
diversity,base,2161926,0.26641889384259804
diversity,base,46864566,0.24361811647367346
diversity,base,8599751,0.23326818607096877
diversity,base,48427925,0.255985085654536
diversity,base,3456803,0.2764028960253593
diversity,base,48092673,0.2726631218946671
diversity,base,2702142,0.15546376173457913
diversity,base,49755390,0.13660526809880688
diversity,base,18360064,0.31071351422962934
diversity,base,6014236,0.18322154925482967
diversity,base,42924697,0.18053185729567187
diversity,base,49266080,0.22568433896173434
diversity,base,21648169,0.28723673703386376
diversity,base,14351549,0.2905700722684249
diversity,base,24472817,0.23127135475845914
diversity,base,30924075,0.21877591953908454
diversity,base,11633482,0.1722307031466632
diversity,base,48711730,0.16909661266757078
diversity,base,46212044,0.2046483344937309
diversity,base,49147527,0.28491714375773797
diversity,base,2642985,0.2066657216654356
diversity,base,48704256,0.16545980653716733
diversity,base,49148615,0.2931186914358508
diversity,base,15592919,0.22762429260756523
diversity,base,30649142,0.3274171115285543
diversity,base,22093227,0.2612678712188802
diversity,base,20366910,0.2641381902960602
diversity,base,18712816,0.23647236733426633
diversity,base,49178867,0.18192637159058128
diversity,base,42537826,0.24204021426000424
diversity,base,37035115,0.24912465745207968
diversity,base,45756595,0.24120579404330628
diversity,base,48808642,0.31593127849103914
diversity,base,8374270,0.27741545114636396
diversity,base,31340362,0.26282396244777945
diversity,base,20067438,0.24545800565922363
diversity,base,49246392,0.3224168562177596
diversity,base,5950141,0.2509638267182634
diversity,base,49420926,0.28532417344093186
diversity,base,9097519,0.24449305881528163
diversity,base,35307648,0.23255466492450227
diversity,base,22651679,0.2756324366845061
diversity,base,22419008,0.30830357299318056
diversity,base,32712105,0.2249847138643442
diversity,base,20970857,0.2797472529849591
diversity,base,36600895,0.21790426153768663
diversity,base,3924856,0.2854053435281623
diversity,base,49645624,0.15723252190598475
diversity,base,42881294,0.16235290742434644
diversity,base,9041855,0.30720776672449135
diversity,base,48691634,0.27079380161710714
diversity,base,29282190,0.28448437167316415
diversity,base,4512957,0.22275711237231852
diversity,base,49459807,0.18506492036436817
diversity,base,49615194,0.2726631218946671
diversity,base,49059383,0.2583968010061186
diversity,base,47641059,0.23877400007897812
diversity,base,27794041,0.1564434459918477
diversity,base,37091222,0.19125528462615604
diversity,base,42949765,0.25123776543890414
diversity,base,35197093,0.2949584997363613
diversity,base,5271002,0.13476000613684902
diversity,base,2499134,0.1796146473995824
diversity,base,49247696,0.1912552846261561
diversity,base,4710662,0.2657612121690402
diversity,base,11167302,0.24879709326468008
diversity,base,17635523,0.3127244686437029
diversity,base,49631681,0.1619384406828703
diversity,base,32787277,0.323313889264437
diversity,base,37851513,0.1832215492548296
diversity,base,48498069,0.28905531418747693
diversity,base,4949394,0.36070731730805594
diversity,base,8884077,0.2542322155830014
diversity,base,47293203,0.28678781655136765
diversity,base,47453130,0.22382619739617693
diversity,base,42678612,0.15873498754616847
diversity,base,47572947,0.27182871310098183
diversity,base,42470995,0.25636956551050205
diversity,base,47246330,0.26696052440627166
diversity,base,4921506,0.34542086315336445
diversity,base,16277541,0.26312664559966276
diversity,base,14860519,0.30341088080685813
diversity,base,40783120,0.2840370164525396
diversity,base,45390997,0.2529886135905115
diversity,base,49733736,0.24576492679952738
diversity,base,26613726,0.26312664559966276
diversity,base,4439656,0.24699255425730376
diversity,base,49258382,0.3042353632018278
diversity,base,42331178,0.16192937995093143
diversity,base,46051667,0.30278727181767023
diversity,base,31182598,0.244788184143727
diversity,base,5178899,0.21950604194759799
diversity,base,5938730,0.2115639857784323
diversity,base,2382321,0.2831929646472256
diversity,base,47276796,0.1570505395929937
diversity,base,48416937,0.13144186739965977
diversity,base,29846400,0.3146911405608164
diversity,base,45403202,0.26066035921601716
diversity,base,4558116,0.28123821612700994
diversity,base,10444660,0.2657612121690402
diversity,base,15465347,0.2648233661106892
diversity,base,48995552,0.3109611285762837
diversity,base,48582849,0.09999810002157751
diversity,base,5134237,0.11766520097815693
diversity,base,6244767,0.18399746612029294
diversity,base,7735445,0.22129117733361064
diversity,base,2869778,0.2516010068356362
diversity,base,3664309,0.18322154925482967
diversity,base,48273342,0.2943531471374095
diversity,base,49428963,0.2657612121690402
diversity,base,36777831,0.18986788878963468
diversity,base,49686040,0.25536300968668835
diversity,base,49802285,0.24746610371732408
diversity,base,29066226,0.24449305881528163
diversity,base,37272028,0.18322154925482967
diversity,base,21347360,0.24442223818196906
diversity,base,41855721,0.21474195799006945
diversity,base,48401033,0.18682632699855384
diversity,base,49163260,0.3483858280415216
diversity,base,49450692,0.30970371217254333
diversity,base,49596026,0.2612003964343749
diversity,base,36261923,0.2819093649717676
diversity,base,49317624,0.35509132141491606
diversity,base,49829535,0.2384230179301124
diversity,base,33864119,0.09461203906873053
diversity,base,46357897,0.23848661737539473
diversity,base,10723948,0.20278272633953937
diversity,base,19685105,0.3301677001688721
diversity,base,47916213,0.2111492043644471
diversity,base,22409923,0.15723252190598475
diversity,base,47017937,0.2986038498853767
diversity,base,9956015,0.2225434326249638
diversity,base,46778448,0.22085096007677454
diversity,base,21980885,0.2653789149880068
diversity,base,34468834,0.2117487596097585
diversity,base,49557098,0.2444930588152817
diversity,base,48280223,0.36167590161265306
diversity,base,10581562,0.25726272973575803
diversity,base,49721248,0.26930673405210387
diversity,base,49228256,0.23441562495949952
diversity,base,11772349,0.2619193073342224
diversity,base,4126840,0.21191699736577557
diversity,base,37852641,0.3369931736756688
diversity,base,41688540,0.18322154925482967
diversity,base,47684734,0.19966325892918704
diversity,base,6147174,0.18399746612029294
diversity,base,45983980,0.2606603592160171
diversity,base,46572707,0.30043854982571516
diversity,base,49190567,0.15342588656081335
diversity,base,23855777,0.24933727972102407
diversity,base,28902248,0.17950837287154456
diversity,base,22738927,0.16211404146956643
diversity,base,49040086,0.15469811017704602
diversity,base,8636006,0.3031557246665212
diversity,base,42849958,0.34349141840092395
diversity,base,49057257,0.17053310995226875
diversity,base,20833173,0.19283324974834415
diversity,base,5870567,0.22025291632701938
diversity,base,14686317,0.1430747975016798
diversity,base,48514401,0.3104077222276689
diversity,base,3558107,0.24120579404330633
diversity,base,49306923,0.20942136017864124
diversity,base,17978944,0.27681026322175073
diversity,base,37581444,0.16435429627223877
diversity,base,7382171,0.10911392973571225
diversity,base,47883453,0.19716020391762226
diversity,base,49512438,0.17689035694689528
diversity,base,8796722,0.2107516302400847
diversity,base,16093305,0.19954184738507966
diversity,base,3135595,0.28212247648265804
diversity,base,47495772,0.22316741580012173
diversity,base,48162807,0.1570505395929937
diversity,base,8837193,0.349503188157092
diversity,base,3658822,0.23281579537696426
diversity,base,22235203,0.19276907378194977
diversity,base,4672791,0.25271833219507744
diversity,base,26683251,0.2136962263930606
diversity,base,47914176,0.19021323972096368
diversity,base,12149350,0.2457649267995274
diversity,base,22277707,0.19799379871162176
diversity,base,5655380,0.297938131296658
diversity,base,26283305,0.2527434303909847
diversity,base,11044097,0.21909216022723002
diversity,base,36924713,0.24731604785901048
diversity,base,48497919,0.2750145500895089
diversity,base,47581263,0.19612722914920538
diversity,base,14701601,0.26931371515023367
diversity,base,2551734,0.2819093649717676
diversity,base,4610103,0.24016759596213702
diversity,base,35559342,0.2625418867096033
diversity,base,48842681,0.34620103942320896
diversity,base,49689846,0.14297477617278523
diversity,base,35410151,0.27031585162061544
diversity,base,5096259,0.29311869143585084
diversity,base,31974394,0.256949325032498
diversity,base,6649755,0.23933636948427453
diversity,base,3477559,0.24887394542536515
diversity,base,49127341,0.29155661536873295
diversity,base,48418812,0.2337875464976516
diversity,base,42560192,0.2681605287384672
diversity,base,37663034,0.3195986709336423
diversity,base,34213729,0.18322154925482967
diversity,base,10030747,0.27380167816739864
diversity,base,13523188,0.3196739500257666
diversity,base,10545904,0.24497535499839668
diversity,base,29067776,0.26553540136960785
diversity,base,20965023,0.25123776543890414
diversity,base,26745411,0.3325865459655345
diversity,base,33871430,0.28318428021792796
diversity,base,38844524,0.2568839523010883
diversity,base,48119335,0.2568876255196282
diversity,base,6837531,0.23897176926087657
diversity,base,24326052,0.2931186914358508
diversity,base,21022326,0.20144807462736103
diversity,base,28829948,0.24576492679952738
diversity,base,3688491,0.16402008988192918
diversity,base,46026467,0.10009475220360622
diversity,base,4931051,0.33394663549648423
diversity,base,3735818,0.2672487374118225
diversity,base,3757905,0.2657612121690402
diversity,base,46636480,0.22203086092291055
diversity,base,49427521,0.24010282329064447
diversity,base,49828294,0.24324282840271494
diversity,base,38831982,0.26587641641243864
diversity,base,39306705,0.28087509165308466
diversity,base,49689439,0.36243594738158463
diversity,base,3778928,0.2726631218946671
diversity,base,20131065,0.324055382726393
diversity,base,15898384,0.25574528163322574
diversity,base,39231678,0.3068744085436695
diversity,base,4936122,0.19229433955004982
diversity,base,9726776,0.1979937987116218
diversity,base,20677168,0.3146911405608164
diversity,base,49513335,0.20033273726667508
diversity,base,5844054,0.24016759596213702
diversity,base,47310598,0.17062728217335726
diversity,base,8299021,0.26682579677167884
diversity,base,45190347,0.26124582212811465
diversity,base,49881298,0.25915441123732585
diversity,base,49131628,0.20356250274182838
diversity,base,39343626,0.27583341870498956
diversity,base,48378782,0.1979937987116218
diversity,base,7353409,0.2934310144890924
diversity,base,47620696,0.18399746612029294
diversity,base,45344138,0.22859314448274937
diversity,base,49839384,0.19455018891121983
diversity,base,5231297,0.280618726096403
diversity,base,9047473,0.25269408533037796
diversity,base,46282613,0.1985128995027883
diversity,base,25260720,0.32807987174072867
diversity,base,3611065,0.15110445182475044
diversity,base,38392702,0.24656188019484873
diversity,base,33086587,0.29824152047883695
diversity,base,28990495,0.26911697954406855
diversity,base,6933605,0.24975423951611214
diversity,base,37461999,0.1868263269985538
diversity,base,49017720,0.29155661536873295
diversity,base,24046870,0.2883067482886154
diversity,base,20831656,0.2663381380189349
diversity,base,25853501,0.22821084421867208
diversity,base,48615188,0.2513118717230986
diversity,base,38330588,0.24016759596213705
diversity,base,47622979,0.17334520931174976
diversity,base,49646916,0.16554261851401172
diversity,base,13333813,0.25843448015458714
diversity,base,11665597,0.23117199635962166
diversity,base,15165997,0.21668917012601607
diversity,base,32368806,0.13727187175002584
diversity,base,49859393,0.2877489647030674
diversity,base,9679179,0.18322154925482967
diversity,base,48153397,0.21114920436444706
diversity,base,46806947,0.261042691436171
diversity,base,5827198,0.3054470311593059
diversity,base,36038310,0.24016759596213705
diversity,base,49721044,0.18596695192640522
diversity,base,37436514,0.25787390093425583
diversity,base,14102582,0.24828187626855255
diversity,base,11362235,0.23807894864130863
diversity,base,33152628,0.21632219306329584
diversity,base,46832488,0.20278272633953937
diversity,base,23703379,0.24016759596213702
diversity,base,26822750,0.2611994464886328
diversity,base,46307871,0.26066035921601716
diversity,base,49355995,0.2819093649717676
diversity,base,19332851,0.22181747879195
diversity,base,15388830,0.12932883071367382
diversity,base,29974465,0.24449305881528172
diversity,base,10190104,0.348895539448366
diversity,base,49981664,0.25694592215511114
diversity,base,40184483,0.2917890999783291
diversity,base,22299179,0.11828821707525153
diversity,base,2534123,0.2884955232232673
diversity,base,42515303,0.27687046239110513
diversity,base,42976851,0.28145595080347513
diversity,base,7317526,0.21950604194759807
diversity,base,24970166,0.28007722081021774
diversity,base,36096465,0.32377272410838065
diversity,base,19509432,0.2766227217784746
diversity,base,37779628,0.28491714375773797
diversity,base,46256235,0.2420788420927029
diversity,base,49197427,0.2928173194821365
diversity,base,48711841,0.24449305881528163
diversity,base,8173048,0.24074147269027144
diversity,base,10023481,0.2814559508034752
diversity,base,38356652,0.24016759596213702
diversity,base,34086850,0.26887126764429015
diversity,base,49575044,0.2249847138643442
diversity,base,48786458,0.20336553395821766
diversity,base,27826642,0.35068300660521434
diversity,base,10668952,0.26312664559966276
diversity,base,42175278,0.20622779887620502
diversity,base,3794921,0.2865306644272567
diversity,base,14457332,0.2754876902511589
diversity,base,47816753,0.11627146391341175
diversity,base,46236388,0.23172169103524765
diversity,base,42118404,0.11692506000546872
diversity,base,17818667,0.2845187566695058
diversity,base,8102027,0.20848663061145317
diversity,base,11181631,0.2950789032695541
diversity,base,38161407,0.260388219106278
diversity,base,6029934,0.17056232987725448
diversity,base,47651504,0.09490027368680438
diversity,base,48255118,0.23709881439350058
diversity,base,7582674,0.29613843630920256
diversity,base,9465158,0.2615570379053736
diversity,base,22561330,0.29678383104164663
diversity,base,2359662,0.23183608573593714
diversity,base,49381674,0.24769391741834396
diversity,base,3372160,0.26696052440627166
diversity,base,7920500,0.263038245988245
diversity,base,37669275,0.3167701604526188
diversity,base,12341474,0.2948393229641806
diversity,base,46033925,0.29767494126746186
diversity,base,49015941,0.22568433896173434
diversity,base,49668927,0.15283413284311612
diversity,base,26350156,0.32305199135476675
diversity,base,31707342,0.2982723301687484
diversity,base,48292474,0.23068655517533992
diversity,base,49430901,0.3245893670423573
diversity,base,26969922,0.26949669179823227
diversity,base,5708437,0.22375020242501892
diversity,base,49549417,0.14297477617278523
diversity,base,31692566,0.14297477617278523
diversity,base,33059908,0.1937904546891804
diversity,base,24782517,0.26545679112043036
diversity,base,4317563,0.19650298904432822
diversity,base,36304331,0.21219974922657675
diversity,base,13734790,0.24016759596213702
diversity,base,12506481,0.2621601886042016
diversity,base,48792825,0.19484974984241604
diversity,base,47362618,0.340370926632482
diversity,base,36489319,0.26312664559966276
diversity,base,47979284,0.1979937987116218
diversity,base,30129682,0.2024799347277926
diversity,base,10292884,0.22932254848779904
diversity,base,48656576,0.24882781032772477
diversity,base,32505359,0.2337136160324906
diversity,base,3623105,0.29824152047883695
diversity,base,9030680,0.310441660450635
diversity,base,19228891,0.2659495727307652
diversity,base,22660832,0.26312664559966276
diversity,base,2271579,0.24532584847121766
diversity,base,46824283,0.18596695192640522
diversity,base,7696859,0.24330310446870596
diversity,base,45434747,0.16778425552242546
diversity,base,49665520,0.18399746612029294
diversity,base,25494300,0.340344710897107
diversity,base,49165767,0.25565369372728913
diversity,base,25967186,0.29155661536873295
diversity,base,46993917,0.18300639133378072
diversity,base,6383821,0.3018240368715153
diversity,base,25131065,0.21950604194759807
diversity,base,22398193,0.21950604194759807
diversity,base,17749364,0.33389449425849227
diversity,base,47611756,0.33310716201791685
diversity,base,5930648,0.29195134063401135
diversity,base,5186658,0.22277403640252122
diversity,base,47733408,0.32447721693730225
diversity,base,10902681,0.30937259442400683
diversity,base,47791265,0.2776324985448551
diversity,base,40715011,0.2327519720340205
diversity,base,9644353,0.2229325341378333
diversity,base,10916401,0.30387539428927096
diversity,base,48122293,0.17543175063841482
diversity,base,12438063,0.15723252190598475
diversity,base,6925779,0.29243789292901096
diversity,base,10499377,0.3072485869617296
diversity,base,47934844,0.24007564459937425
diversity,base,30143759,0.2619193073342224
diversity,base,7000865,0.2292535268523036
diversity,base,2514495,0.2687974489308879
diversity,base,37629679,0.2859763259806194
diversity,base,30710422,0.3470132104980296
diversity,base,34010247,0.2669605244062716
diversity,base,42729124,0.16296810738854192
diversity,base,32997526,0.20033273726667508
diversity,base,22465905,0.20630022764477135
diversity,base,49683684,0.1868263269985538
diversity,base,15959619,0.229364267726216
diversity,base,32485353,0.26066035921601716
diversity,base,42797250,0.24016759596213702
diversity,base,6088849,0.19447486423539742
diversity,base,32048065,0.33565012211166956
diversity,base,48801223,0.2990636620094755
diversity,base,9673676,0.2066402301093599
diversity,base,47416280,0.3416242896080309
diversity,base,10126887,0.24324282840271488
diversity,base,35630603,0.2437916660338769
diversity,base,45732626,0.3218207929155751
diversity,base,6426711,0.24498876799095848
diversity,base,49042763,0.2996560049642109
diversity,base,49564598,0.21002655699209086
diversity,base,7403675,0.23456721314258672
diversity,base,2388634,0.24016759596213702
diversity,base,6076601,0.3035105942659912
diversity,base,7995327,0.26312664559966276
diversity,base,39749377,0.3219883026594198
diversity,base,6616978,0.2617025352780582
diversity,base,49257781,0.280615991969887
diversity,base,10078076,0.26863780598934694
diversity,base,15554268,0.25732865616579725
diversity,base,31561269,0.25498605143066827
diversity,base,8793250,0.3368119077889083
diversity,base,49271936,0.24016759596213702
diversity,base,6970647,0.2653789149880068
diversity,base,29360522,0.30092658218395785
diversity,base,21527713,0.2755055533755366
diversity,base,29334414,0.22254343262496376
diversity,base,34126535,0.23318904711509747
